10 8.33
10 8.31
10 8.82
10 8.61
10 8.29
10 8.46
10 8.41
10 8.58
10 8.45
10 8.14
10 8.5
10 8.7
10 8.51
10 8.75
10 8.49
10 8.76
10 8.59
10 8.78
10 8.56
10 8.66
1 0.91
1 0.92
1 0.87
1 0.86
1 0.89
1 0.88
1 0.9
1 0.91
1 0.9
1 0.9
